id_cliente,nome_cliente,estado,email,id_venda,id_produto,data_venda,quantidade,preco_unitario,desconto_percent,frete,data_venda_formatada,nome_produto,categoria,preco_custo
154,Carlos José,SP,cliente154@email.com,345.0,47.0,2024-12-10,5.0,586.06,20.0,8.08,10/12/2024,Mesa,Moveis,337.22
154,Carlos José,SP,cliente154@email.com,670.0,71.0,2025-10-01,1.0,92.51,15.0,40.49,01/10/2025,Fone,Eletrônicos,337.65
154,Carlos José,SP,cliente154@email.com,744.0,16.0,2026-01-13,0.0,573.91,10.0,2.93,13/01/2026,Camiseta,Vestuário,220.03
155,Carlos José,SP,cliente155@email.com,4.0,28.0,2024-01-04,3.0,45.31,0.0,25.88,04/01/2024,Ficção Científica Pro,Livros,143.38
155,Carlos José,SP,cliente155@email.com,69.0,76.0,2024-03-09,3.0,408.02,0.0,4.7,09/03/2024,Cadeira,Moveis,430.9
155,Carlos José,SP,cliente155@email.com,98.0,45.0,2024-04-07,1.0,394.62,0.0,23.23,07/04/2024,Ficção Científica,Livros,39.86
155,Carlos José,SP,cliente155@email.com,516.0,79.0,2025-05-30,3.0,86.37,5.0,45.07,30/05/2025,Smartphone,Eletrônicos,155.12
155,Carlos José,SP,cliente155@email.com,928.0,39.0,2027-07-16,2.0,25.65,0.0,46.7,16/07/2027,Carregador,Eletrônicos,137.9
156,Maria Souza,RJ,cliente156@email.com,330.0,65.0,2024-11-25,4.0,302.69,15.0,36.34,25/11/2024,Romance,Livros,201.41
156,Maria Souza,RJ,cliente156@email.com,1199.0,48.0,2028-04-12,2.0,208.07,10.0,29.44,12/04/2028,Cadeira,Moveis,182.53
158,Maria Souza,MG,cliente158@email.com,113.0,47.0,2024-05-22,5.0,528.02,0.0,26.85,22/05/2024,Mesa,Moveis,337.22
158,Maria Souza,MG,cliente158@email.com,169.0,26.0,2024-07-17,2.0,315.09,0.0,4.49,17/07/2024,Ficção Científica,Livros,497.3
158,Maria Souza,MG,cliente158@email.com,821.0,28.0,2027-03-31,6.0,512.23,10.0,16.96,31/03/2027,Ficção Científica Pro,Livros,143.38
158,Maria Souza,MG,cliente158@email.com,823.0,36.0,2026-04-02,3.0,475.76,0.0,31.63,02/04/2026,Ficção Científica Pro,Livros,42.3
158,Maria Souza,MG,cliente158@email.com,856.0,1.0,2026-05-05,1.0,551.32,0.0,8.72,05/05/2026,Romance Pro,Livros,13.95
158,Maria Souza,MG,cliente158@email.com,1042.0,27.0,2026-12-07,7.0,191.24,0.0,10.42,07/12/2026,Smartphone,Eletrônicos,237.62
158,Maria Souza,MG,cliente158@email.com,1157.0,12.0,2027-04-01,5.0,475.1,10.0,44.29,01/04/2027,Carregador,Eletrônicos,296.99
160,Pedro  Santos,SP,cliente160@email.com,714.0,36.0,2025-12-14,2.0,250.4,10.0,40.43,14/12/2025,Ficção Científica Pro,Livros,42.3
160,Pedro  Santos,SP,cliente160@email.com,1008.0,77.0,2026-12-03,3.0,534.47,0.0,45.14,03/12/2026,Feijão,Alimentos,128.87
161,Carlos José,SP,cliente161@email.com,30.0,64.0,2024-01-30,3.0,339.04,0.0,39.56,30/01/2024,Fone,Eletrônicos,40.12
161,Carlos José,SP,cliente161@email.com,197.0,28.0,2024-07-15,5.0,492.84,15.0,32.14,15/07/2024,Ficção Científica Pro,Livros,143.38
161,Carlos José,SP,cliente161@email.com,198.0,63.0,2024-07-16,5.0,604.42,0.0,28.26,16/07/2024,Romance,Livros,101.17
161,Carlos José,SP,cliente161@email.com,322.0,54.0,2024-11-17,4.0,343.1,10.0,25.82,17/11/2024,Fone,Eletrônicos,355.91
161,Carlos José,SP,cliente161@email.com,452.0,51.0,2025-04-26,3.0,106.17,0.0,27.68,26/04/2025,Romance,Livros,164.66
162,Pedro  Santos,ES,cliente162@email.com,290.0,80.0,2024-10-16,3.0,19.4,0.0,4.62,16/10/2024,Carregador,Eletrônicos,270.86
162,Pedro  Santos,ES,cliente162@email.com,604.0,69.0,2025-08-26,1.0,122.26,0.0,44.22,26/08/2025,Carregador Pro,Eletrônicos,291.54
162,Pedro  Santos,ES,cliente162@email.com,790.0,58.0,2026-04-29,1.0,201.13,20.0,3.94,29/04/2026,Romance,Livros,131.82
162,Pedro  Santos,ES,cliente162@email.com,1004.0,39.0,2026-09-30,4.0,264.96,0.0,10.25,30/09/2026,Carregador,Eletrônicos,137.9
162,Pedro  Santos,ES,cliente162@email.com,1185.0,17.0,2027-03-30,4.0,237.29,0.0,15.46,30/03/2027,Calça Jeans,Vestuário,178.29
163,Pedro  Santos,ES,cliente163@email.com,728.0,29.0,2026-02-26,2.0,602.92,0.0,15.02,26/02/2026,Feijão,Alimentos,442.33
164,Maria Souza,RJ,cliente164@email.com,175.0,27.0,2024-06-23,7.0,459.14,5.0,40.08,23/06/2024,Smartphone,Eletrônicos,237.62
164,Maria Souza,RJ,cliente164@email.com,1015.0,34.0,2026-12-10,4.0,675.3,15.0,38.45,10/12/2026,Ficção Científica,Livros,288.28
164,Maria Souza,RJ,cliente164@email.com,1128.0,55.0,2027-04-02,7.0,475.89,0.0,35.21,02/04/2027,Camiseta,Vestuário,278.65
165,Ana Paula,RJ,cliente165@email.com,639.0,2.0,2025-09-30,5.0,577.7,5.0,35.37,30/09/2025,Fone Pro,Eletrônicos,249.48
165,Ana Paula,RJ,cliente165@email.com,941.0,29.0,2026-08-28,3.0,288.22,10.0,44.79,28/08/2026,Feijão,Alimentos,442.33
165,Ana Paula,RJ,cliente165@email.com,1007.0,80.0,2026-11-02,4.0,363.46,0.0,10.19,02/11/2026,Carregador,Eletrônicos,270.86
166,João Silva,SP,cliente166@email.com,409.0,22.0,2025-03-14,7.0,263.43,0.0,31.27,14/03/2025,Notebook,Eletrônicos,252.1
166,João Silva,SP,cliente166@email.com,911.0,75.0,2026-06-29,4.0,228.12,15.0,44.68,29/06/2026,Cadeira Pro,Moveis,420.27
166,João Silva,SP,cliente166@email.com,997.0,46.0,2026-08-24,4.0,53.62,0.0,14.25,24/08/2026,Smartphone,Eletrônicos,108.41
167,Maria Souza,ES,cliente167@email.com,316.0,49.0,2025-01-10,3.0,148.0,0.0,0.28,10/01/2025,Cadeira,Moveis,130.81
167,Maria Souza,ES,cliente167@email.com,374.0,5.0,2025-01-08,6.0,249.76,10.0,19.09,08/01/2025,Fone Premium,Eletrônicos,373.36
167,Maria Souza,ES,cliente167@email.com,494.0,50.0,2025-06-07,2.0,594.01,5.0,26.61,07/06/2025,Notebook,Eletrônicos,151.17
167,Maria Souza,ES,cliente167@email.com,530.0,42.0,2026-06-13,0.0,145.65,5.0,22.19,13/06/2026,Cadeira Pro,Moveis,200.37
167,Maria Souza,ES,cliente167@email.com,718.0,37.0,2025-12-18,2.0,190.85,0.0,17.04,18/12/2025,Notebook,Eletrônicos,156.32
168,Maria Souza,SP,cliente168@email.com,186.0,71.0,2024-07-04,2.0,524.16,0.0,7.6,04/07/2024,Fone,Eletrônicos,337.65
168,Maria Souza,SP,cliente168@email.com,317.0,39.0,2024-11-12,5.0,318.07,5.0,1.49,12/11/2024,Carregador,Eletrônicos,137.9
168,Maria Souza,SP,cliente168@email.com,703.0,24.0,2026-02-01,0.0,203.37,0.0,43.34,01/02/2026,Calça Jeans,Vestuário,385.43
168,Maria Souza,SP,cliente168@email.com,1134.0,32.0,2027-03-09,7.0,453.22,15.0,30.96,09/03/2027,Notebook,Eletrônicos,168.72
169,Ana Paula,MG,cliente169@email.com,14.0,29.0,2024-01-14,2.0,513.49,5.0,48.97,14/01/2024,Feijão,Alimentos,442.33
169,Ana Paula,MG,cliente169@email.com,209.0,7.0,2024-07-27,8.0,104.34,0.0,13.92,27/07/2024,Camiseta,Vestuário,157.49
169,Ana Paula,MG,cliente169@email.com,241.0,37.0,2024-07-29,5.0,543.3,0.0,46.59,29/07/2024,Notebook,Eletrônicos,156.32
169,Ana Paula,MG,cliente169@email.com,257.0,14.0,2024-09-13,3.0,110.29,5.0,6.4,13/09/2024,Mesa,Moveis,245.94
169,Ana Paula,MG,cliente169@email.com,518.0,47.0,2025-06-01,1.0,298.44,5.0,39.85,01/06/2025,Mesa,Moveis,337.22
169,Ana Paula,MG,cliente169@email.com,647.0,999.0,2025-10-08,6.0,436.59,5.0,26.48,08/10/2025,,,
169,Ana Paula,MG,cliente169@email.com,746.0,32.0,2026-01-15,1.0,463.48,0.0,28.09,15/01/2026,Notebook,Eletrônicos,168.72
169,Ana Paula,MG,cliente169@email.com,832.0,57.0,2026-04-11,3.0,75.63,5.0,41.8,11/04/2026,Mesa,Moveis,212.79
170,João Silva,RJ,cliente170@email.com,341.0,48.0,2025-02-04,2.0,267.55,0.0,13.83,04/02/2025,Cadeira,Moveis,182.53
170,João Silva,RJ,cliente170@email.com,999.0,43.0,2026-09-25,5.0,67.09,0.0,13.84,25/09/2026,Carregador,Eletrônicos,422.89
171,Carlos José,RJ,cliente171@email.com,226.0,25.0,2024-08-13,2.0,515.8,15.0,29.15,13/08/2024,Carregador,Eletrônicos,26.58
171,Carlos José,RJ,cliente171@email.com,337.0,61.0,2024-12-02,3.0,406.76,0.0,36.51,02/12/2024,Romance,Livros,7.57
172,Carlos José,ES,cliente172@email.com,232.0,34.0,2024-08-19,0.0,82.44,0.0,42.25,19/08/2024,Ficção Científica,Livros,288.28
172,Carlos José,ES,cliente172@email.com,813.0,28.0,2026-03-23,3.0,178.54,15.0,13.6,23/03/2026,Ficção Científica Pro,Livros,143.38
172,Carlos José,ES,cliente172@email.com,984.0,76.0,2026-09-10,4.0,14.88,20.0,44.78,10/09/2026,Cadeira,Moveis,430.9
172,Carlos José,ES,cliente172@email.com,991.0,30.0,2026-09-17,3.0,497.22,5.0,3.57,17/09/2026,Calça Jeans,Vestuário,375.12
172,Carlos José,ES,cliente172@email.com,995.0,65.0,2026-11-20,3.0,306.06,5.0,23.84,20/11/2026,Romance,Livros,201.41
172,Carlos José,ES,cliente172@email.com,1113.0,71.0,2027-02-16,1.0,288.73,5.0,19.52,16/02/2027,Fone,Eletrônicos,337.65
172,Carlos José,ES,cliente172@email.com,1121.0,46.0,2027-03-26,3.0,432.4,0.0,44.33,26/03/2027,Smartphone,Eletrônicos,108.41
172,Carlos José,ES,cliente172@email.com,1132.0,20.0,2027-03-07,1.0,557.35,0.0,7.09,07/03/2027,Romance,Livros,432.76
173,Maria Souza,SP,cliente173@email.com,37.0,16.0,2024-02-06,3.0,345.78,15.0,46.33,06/02/2024,Camiseta,Vestuário,220.03
173,Maria Souza,SP,cliente173@email.com,286.0,72.0,2024-10-12,1.0,410.13,10.0,20.34,12/10/2024,Romance Premium,Livros,167.44
173,Maria Souza,SP,cliente173@email.com,355.0,34.0,2024-12-20,0.0,269.3,0.0,10.32,20/12/2024,Ficção Científica,Livros,288.28
173,Maria Souza,SP,cliente173@email.com,381.0,18.0,2025-01-15,2.0,460.01,20.0,7.93,15/01/2025,Camiseta Premium,Vestuário,324.33
173,Maria Souza,SP,cliente173@email.com,1011.0,55.0,2026-10-07,2.0,218.78,0.0,10.11,07/10/2026,Camiseta,Vestuário,278.65
174,João Silva,RJ,cliente174@email.com,506.0,35.0,2025-05-20,2.0,236.46,0.0,28.25,20/05/2025,Carregador,Eletrônicos,490.26
174,João Silva,RJ,cliente174@email.com,695.0,60.0,2025-11-25,5.0,342.86,0.0,34.24,25/11/2025,Camiseta,Vestuário,45.39
174,João Silva,RJ,cliente174@email.com,1044.0,3.0,2026-10-10,2.0,600.27,15.0,2.6,10/10/2026,Arroz,Alimentos,93.52
175,Maria Souza,RJ,cliente175@email.com,50.0,10.0,2024-04-19,5.0,305.34,0.0,33.89,19/04/2024,Carregador,Eletrônicos,319.98
175,Maria Souza,RJ,cliente175@email.com,258.0,52.0,2024-09-14,5.0,67.3,0.0,22.02,14/09/2024,Ficção Científica,Livros,425.09
175,Maria Souza,RJ,cliente175@email.com,326.0,15.0,2024-11-21,4.0,184.24,5.0,5.54,21/11/2024,Carregador,Eletrônicos,453.52
175,Maria Souza,RJ,cliente175@email.com,1173.0,79.0,2027-03-18,3.0,147.25,10.0,30.3,18/03/2027,Smartphone,Eletrônicos,155.12
176,Pedro  Santos,RJ,cliente176@email.com,554.0,47.0,2025-07-07,0.0,363.9,0.0,2.62,07/07/2025,Mesa,Moveis,337.22
176,Pedro  Santos,RJ,cliente176@email.com,680.0,20.0,2025-11-10,3.0,80.14,5.0,18.75,10/11/2025,Romance,Livros,432.76
176,Pedro  Santos,RJ,cliente176@email.com,1129.0,69.0,2027-04-03,2.0,472.18,5.0,36.42,03/04/2027,Carregador Pro,Eletrônicos,291.54
176,Pedro  Santos,RJ,cliente176@email.com,1190.0,51.0,2027-03-05,4.0,105.16,5.0,49.99,05/03/2027,Romance,Livros,164.66
177,Maria Souza,RJ,cliente177@email.com,371.0,44.0,2025-01-05,2.0,457.53,15.0,9.72,05/01/2025,Fone,Eletrônicos,465.36
177,Maria Souza,RJ,cliente177@email.com,665.0,39.0,2025-10-26,3.0,488.23,10.0,29.82,26/10/2025,Carregador,Eletrônicos,137.9
177,Maria Souza,RJ,cliente177@email.com,862.0,33.0,2026-04-11,3.0,98.39,0.0,35.98,11/04/2026,Calça Jeans,Vestuário,278.62
177,Maria Souza,RJ,cliente177@email.com,886.0,2.0,2026-08-03,4.0,183.3,0.0,7.05,03/08/2026,Fone Pro,Eletrônicos,249.48
178,Maria Souza,RJ,cliente178@email.com,425.0,27.0,2025-02-28,2.0,530.12,0.0,26.88,28/02/2025,Smartphone,Eletrônicos,237.62
178,Maria Souza,RJ,cliente178@email.com,529.0,78.0,2025-06-12,5.0,16.12,15.0,15.59,12/06/2025,Cadeira,Moveis,24.22
178,Maria Souza,RJ,cliente178@email.com,596.0,11.0,2025-08-18,2.0,45.13,0.0,28.18,18/08/2025,Carregador,Eletrônicos,128.98
178,Maria Souza,RJ,cliente178@email.com,607.0,6.0,2025-08-29,2.0,272.47,15.0,13.01,29/08/2025,Calça Jeans,Vestuário,361.87
178,Maria Souza,RJ,cliente178@email.com,910.0,69.0,2026-06-28,3.0,370.86,20.0,9.17,28/06/2026,Carregador Pro,Eletrônicos,291.54
178,Maria Souza,RJ,cliente178@email.com,960.0,48.0,2026-09-16,6.0,82.31,5.0,24.7,16/09/2026,Cadeira,Moveis,182.53
178,Maria Souza,RJ,cliente178@email.com,1171.0,77.0,2027-03-16,1.0,320.9,0.0,5.27,16/03/2027,Feijão,Alimentos,128.87
178,Maria Souza,RJ,cliente178@email.com,1192.0,36.0,2027-04-06,2.0,97.73,0.0,41.33,06/04/2027,Ficção Científica Pro,Livros,42.3
179,Carlos José,MG,cliente179@email.com,463.0,38.0,2025-04-07,5.0,619.12,15.0,4.01,07/04/2025,Ficção Científica,Livros,99.5
179,Carlos José,MG,cliente179@email.com,1063.0,39.0,2026-11-28,5.0,489.84,15.0,13.97,28/11/2026,Carregador,Eletrônicos,137.9
180,Carlos José,SP,cliente180@email.com,45.0,70.0,2024-02-14,2.0,502.32,20.0,37.83,14/02/2024,Carregador,Eletrônicos,222.04
180,Carlos José,SP,cliente180@email.com,402.0,1.0,2025-02-05,5.0,70.53,5.0,15.91,05/02/2025,Romance Pro,Livros,13.95
180,Carlos José,SP,cliente180@email.com,538.0,21.0,2025-06-21,3.0,459.54,15.0,2.49,21/06/2025,Cadeiranan,Livros,118.94
180,Carlos José,SP,cliente180@email.com,834.0,16.0,2026-04-13,0.0,102.17,0.0,47.39,13/04/2026,Camiseta,Vestuário,220.03
181,Carlos José,MG,cliente181@email.com,2.0,35.0,2024-01-02,2.0,656.74,0.0,22.12,02/01/2024,Carregador,Eletrônicos,490.26
182,Pedro  Santos,MG,cliente182@email.com,515.0,10.0,2025-05-29,2.0,31.49,0.0,26.51,29/05/2025,Carregador,Eletrônicos,319.98
182,Pedro  Santos,MG,cliente182@email.com,709.0,7.0,2025-12-09,100.0,190.81,10.0,1.36,09/12/2025,Camiseta,Vestuário,157.49
183,Carlos José,ES,cliente183@email.com,106.0,80.0,2024-04-15,1.0,13.76,15.0,16.54,15/04/2024,Carregador,Eletrônicos,270.86
183,Carlos José,ES,cliente183@email.com,912.0,74.0,2026-06-30,1.0,279.52,0.0,46.94,30/06/2026,Smartphone,Eletrônicos,491.01
183,Carlos José,ES,cliente183@email.com,1143.0,39.0,2027-02-16,4.0,121.86,15.0,11.52,16/02/2027,Carregador,Eletrônicos,137.9
185,Ana Paula,SP,cliente185@email.com,249.0,48.0,2024-09-05,3.0,653.17,15.0,19.0,05/09/2024,Cadeira,Moveis,182.53
185,Ana Paula,SP,cliente185@email.com,328.0,78.0,2024-11-23,0.0,404.72,15.0,41.47,23/11/2024,Cadeira,Moveis,24.22
185,Ana Paula,SP,cliente185@email.com,487.0,67.0,2025-05-01,2.0,640.6,0.0,28.71,01/05/2025,Mesa Pro,Moveis,443.88
186,João Silva,SP,cliente186@email.com,340.0,29.0,2025-02-03,4.0,643.09,0.0,21.67,03/02/2025,Feijão,Alimentos,442.33
186,João Silva,SP,cliente186@email.com,428.0,24.0,2025-05-02,3.0,321.85,5.0,33.52,02/05/2025,Calça Jeans,Vestuário,385.43
186,João Silva,SP,cliente186@email.com,464.0,26.0,2025-04-08,3.0,251.85,0.0,37.55,08/04/2025,Ficção Científica,Livros,497.3
186,João Silva,SP,cliente186@email.com,909.0,46.0,2026-06-27,100.0,414.18,0.0,1.93,27/06/2026,Smartphone,Eletrônicos,108.41
186,João Silva,SP,cliente186@email.com,929.0,17.0,2026-09-15,3.0,337.54,0.0,42.71,15/09/2026,Calça Jeans,Vestuário,178.29
186,João Silva,SP,cliente186@email.com,959.0,68.0,2026-09-15,1.0,310.76,10.0,3.97,15/09/2026,Cadeira,Moveis,18.67
186,João Silva,SP,cliente186@email.com,1088.0,46.0,2026-12-23,6.0,357.93,20.0,9.72,23/12/2026,Smartphone,Eletrônicos,108.41
187,João Silva,MG,cliente187@email.com,278.0,9.0,2025-10-04,3.0,184.01,0.0,37.6,04/10/2025,Feijão,Alimentos,256.86
187,João Silva,MG,cliente187@email.com,998.0,72.0,2026-09-24,0.0,379.98,5.0,36.53,24/09/2026,Romance Premium,Livros,167.44
188,Carlos José,RJ,cliente188@email.com,231.0,20.0,2024-09-17,3.0,371.03,10.0,42.49,17/09/2024,Romance,Livros,432.76
188,Carlos José,RJ,cliente188@email.com,539.0,2.0,2025-07-22,0.0,670.05,20.0,9.03,22/07/2025,Fone Pro,Eletrônicos,249.48
188,Carlos José,RJ,cliente188@email.com,844.0,78.0,2026-03-24,4.0,452.37,5.0,27.16,24/03/2026,Cadeira,Moveis,24.22
189,Ana Paula,SP,cliente189@email.com,294.0,51.0,2024-10-20,6.0,336.28,15.0,26.25,20/10/2024,Romance,Livros,164.66
189,Ana Paula,SP,cliente189@email.com,620.0,43.0,2025-09-11,3.0,397.86,5.0,10.38,11/09/2025,Carregador,Eletrônicos,422.89
189,Ana Paula,SP,cliente189@email.com,684.0,32.0,2026-11-14,2.0,312.2,0.0,40.11,14/11/2026,Notebook,Eletrônicos,168.72
189,Ana Paula,SP,cliente189@email.com,777.0,37.0,2026-02-15,1.0,464.94,20.0,29.09,15/02/2026,Notebook,Eletrônicos,156.32
189,Ana Paula,SP,cliente189@email.com,820.0,26.0,2026-03-30,5.0,499.15,0.0,19.93,30/03/2026,Ficção Científica,Livros,497.3
189,Ana Paula,SP,cliente189@email.com,1001.0,46.0,2027-09-27,1.0,165.11,0.0,19.2,27/09/2027,Smartphone,Eletrônicos,108.41
189,Ana Paula,SP,cliente189@email.com,1196.0,21.0,2027-04-10,2.0,164.69,5.0,5.71,10/04/2027,Cadeiranan,Livros,118.94
190,Ana Paula,MG,cliente190@email.com,393.0,12.0,2025-01-27,4.0,657.3,0.0,49.12,27/01/2025,Carregador,Eletrônicos,296.99
190,Ana Paula,MG,cliente190@email.com,641.0,67.0,2025-10-02,3.0,181.49,0.0,11.65,02/10/2025,Mesa Pro,Moveis,443.88
190,Ana Paula,MG,cliente190@email.com,1062.0,40.0,2026-11-27,3.0,75.63,5.0,10.76,27/11/2026,Cadeira,Moveis,245.21
190,Ana Paula,MG,cliente190@email.com,1094.0,39.0,2026-12-29,6.0,338.44,5.0,48.31,29/12/2026,Carregador,Eletrônicos,137.9
191,Ana Paula,RJ,cliente191@email.com,90.0,42.0,2024-03-30,1.0,506.13,0.0,18.02,30/03/2024,Cadeira Pro,Moveis,200.37
191,Ana Paula,RJ,cliente191@email.com,313.0,45.0,2024-12-08,2.0,673.48,10.0,36.71,08/12/2024,Ficção Científica,Livros,39.86
191,Ana Paula,RJ,cliente191@email.com,431.0,66.0,2025-03-06,1.0,543.7,5.0,16.95,06/03/2025,Feijão Premium,Alimentos,30.13
191,Ana Paula,RJ,cliente191@email.com,948.0,57.0,2026-08-05,1.0,536.1,0.0,39.29,05/08/2026,Mesa,Moveis,212.79
191,Ana Paula,RJ,cliente191@email.com,1097.0,59.0,2027-01-01,3.0,316.19,0.0,47.31,01/01/2027,Mesa,Moveis,307.7
192,Pedro  Santos,SP,cliente192@email.com,664.0,20.0,2025-11-24,6.0,75.34,5.0,37.9,24/11/2025,Romance,Livros,432.76
192,Pedro  Santos,SP,cliente192@email.com,735.0,2.0,2026-01-04,5.0,492.82,0.0,32.14,04/01/2026,Fone Pro,Eletrônicos,249.48
192,Pedro  Santos,SP,cliente192@email.com,782.0,58.0,2026-02-20,4.0,333.08,0.0,27.09,20/02/2026,Romance,Livros,131.82
192,Pedro  Santos,SP,cliente192@email.com,1186.0,7.0,2027-03-31,2.0,536.7,0.0,44.29,31/03/2027,Camiseta,Vestuário,157.49
193,Carlos José,SP,cliente193@email.com,155.0,60.0,2024-06-03,1.0,282.83,20.0,4.79,03/06/2024,Camiseta,Vestuário,45.39
193,Carlos José,SP,cliente193@email.com,184.0,67.0,2024-06-02,3.0,278.92,20.0,46.79,02/06/2024,Mesa Pro,Moveis,443.88
193,Carlos José,SP,cliente193@email.com,261.0,40.0,2024-09-17,2.0,98.57,20.0,18.69,17/09/2024,Cadeira,Moveis,245.21
193,Carlos José,SP,cliente193@email.com,474.0,19.0,2025-03-19,2.0,376.83,0.0,19.76,19/03/2025,Romance,Livros,336.12
193,Carlos José,SP,cliente193@email.com,618.0,18.0,2025-09-09,3.0,462.29,5.0,48.79,09/09/2025,Camiseta Premium,Vestuário,324.33
193,Carlos José,SP,cliente193@email.com,628.0,80.0,2025-09-19,4.0,204.93,5.0,28.25,19/09/2025,Carregador,Eletrônicos,270.86
193,Carlos José,SP,cliente193@email.com,668.0,57.0,2025-10-29,1.0,79.18,5.0,48.78,29/10/2025,Mesa,Moveis,212.79
193,Carlos José,SP,cliente193@email.com,977.0,8.0,2026-09-03,6.0,276.22,5.0,13.98,03/09/2026,Notebook,Eletrônicos,273.56
194,Ana Paula,SP,cliente194@email.com,216.0,6.0,2024-08-03,1.0,210.06,0.0,28.39,03/08/2024,Calça Jeans,Vestuário,361.87
194,Ana Paula,SP,cliente194@email.com,585.0,18.0,2025-08-07,1.0,207.79,10.0,49.73,07/08/2025,Camiseta Premium,Vestuário,324.33
194,Ana Paula,SP,cliente194@email.com,724.0,79.0,2025-12-24,9.0,403.04,0.0,18.61,24/12/2025,Smartphone,Eletrônicos,155.12
194,Ana Paula,SP,cliente194@email.com,901.0,74.0,2026-08-18,2.0,79.94,5.0,16.46,18/08/2026,Smartphone,Eletrônicos,491.01
195,Pedro  Santos,RJ,cliente195@email.com,871.0,78.0,2026-07-19,0.0,423.12,20.0,32.62,19/07/2026,Cadeira,Moveis,24.22
195,Pedro  Santos,RJ,cliente195@email.com,888.0,51.0,2026-07-06,3.0,363.54,0.0,37.37,06/07/2026,Romance,Livros,164.66
197,Maria Souza,SP,cliente197@email.com,510.0,37.0,2025-05-24,2.0,541.25,0.0,3.69,24/05/2025,Notebook,Eletrônicos,156.32
197,Maria Souza,SP,cliente197@email.com,767.0,38.0,2026-03-07,4.0,541.55,10.0,15.29,07/03/2026,Ficção Científica,Livros,99.5
197,Maria Souza,SP,cliente197@email.com,898.0,49.0,2026-07-16,4.0,568.43,15.0,33.69,16/07/2026,Cadeira,Moveis,130.81
198,Pedro  Santos,MG,cliente198@email.com,380.0,67.0,2025-01-14,200.0,333.46,10.0,38.25,14/01/2025,Mesa Pro,Moveis,443.88
198,Pedro  Santos,MG,cliente198@email.com,449.0,79.0,2026-03-24,2.0,105.52,0.0,8.56,24/03/2026,Smartphone,Eletrônicos,155.12
198,Pedro  Santos,MG,cliente198@email.com,645.0,62.0,2025-10-06,4.0,138.78,10.0,25.33,06/10/2025,Calça Jeans,Vestuário,315.81
198,Pedro  Santos,MG,cliente198@email.com,981.0,34.0,2026-09-07,4.0,254.85,20.0,28.28,07/09/2026,Ficção Científica,Livros,288.28
198,Pedro  Santos,MG,cliente198@email.com,1165.0,64.0,2027-03-10,5.0,51.86,10.0,1.43,10/03/2027,Fone,Eletrônicos,40.12
198,Pedro  Santos,MG,cliente198@email.com,1181.0,40.0,2027-03-26,4.0,33.72,0.0,37.18,26/03/2027,Cadeira,Moveis,245.21
199,Pedro  Santos,RJ,cliente199@email.com,566.0,3.0,2025-09-17,2.0,205.83,5.0,38.92,17/09/2025,Arroz,Alimentos,93.52
199,Pedro  Santos,RJ,cliente199@email.com,599.0,29.0,2025-08-21,0.0,218.51,0.0,28.0,21/08/2025,Feijão,Alimentos,442.33
199,Pedro  Santos,RJ,cliente199@email.com,849.0,32.0,2026-03-29,1.0,271.49,0.0,6.88,29/03/2026,Notebook,Eletrônicos,168.72
199,Pedro  Santos,RJ,cliente199@email.com,1041.0,34.0,2027-01-05,3.0,192.99,5.0,17.35,05/01/2027,Ficção Científica,Livros,288.28
200,Carlos José,SP,cliente200@email.com,523.0,6.0,2025-05-07,5.0,255.13,20.0,34.78,07/05/2025,Calça Jeans,Vestuário,361.87
200,Carlos José,SP,cliente200@email.com,1200.0,43.0,2027-05-14,3.0,90.09,0.0,43.69,14/05/2027,Carregador,Eletrônicos,422.89
201,Carlos José,ES,cliente201@email.com,236.0,57.0,2024-08-23,1.0,258.06,0.0,20.07,23/08/2024,Mesa,Moveis,212.79
201,Carlos José,ES,cliente201@email.com,414.0,58.0,2025-02-17,5.0,369.52,15.0,47.99,17/02/2025,Romance,Livros,131.82
201,Carlos José,ES,cliente201@email.com,465.0,24.0,2025-04-09,2.0,17.33,5.0,7.04,09/04/2025,Calça Jeans,Vestuário,385.43
201,Carlos José,ES,cliente201@email.com,1151.0,16.0,2027-02-24,1.0,162.47,0.0,32.78,24/02/2027,Camiseta,Vestuário,220.03
201,Carlos José,ES,cliente201@email.com,1161.0,52.0,2027-03-06,6.0,616.97,5.0,17.95,06/03/2027,Ficção Científica,Livros,425.09
202,Maria Souza,SP,cliente202@email.com,68.0,48.0,2024-02-07,3.0,344.45,5.0,34.99,07/02/2024,Cadeira,Moveis,182.53
202,Maria Souza,SP,cliente202@email.com,274.0,65.0,2024-08-31,5.0,117.26,0.0,19.51,31/08/2024,Romance,Livros,201.41
202,Maria Souza,SP,cliente202@email.com,555.0,3.0,2025-07-08,3.0,359.76,0.0,14.66,08/07/2025,Arroz,Alimentos,93.52
202,Maria Souza,SP,cliente202@email.com,652.0,59.0,2025-10-13,2.0,509.72,0.0,48.96,13/10/2025,Mesa,Moveis,307.7
202,Maria Souza,SP,cliente202@email.com,794.0,30.0,2026-03-04,2.0,541.01,0.0,47.03,04/03/2026,Calça Jeans,Vestuário,375.12
202,Maria Souza,SP,cliente202@email.com,1133.0,78.0,2027-02-06,2.0,311.23,5.0,29.91,06/02/2027,Cadeira,Moveis,24.22
203,Ana Paula,MG,cliente203@email.com,80.0,12.0,2024-03-20,3.0,207.56,10.0,35.27,20/03/2024,Carregador,Eletrônicos,296.99
