id_venda,id_produto,id_cliente,data_venda,quantidade,preco_unitario,desconto_percent,frete,data_venda_formatada,nome_produto,categoria,preco_custo,nome_cliente,estado,email
599,29,199,2025-08-21,0.0,218.51,0.0,28.0,21/08/2025,Feijão,Vestuário,442.33,Pedro  Santos,RJ,cliente199@email.com
601,50,62,2025-08-23,5.0,128.47,15.0,12.1,23/08/2025,Notebook,Alimentos,151.17,Maria Souza,ES,cliente62@email.com
602,5,69,2025-08-24,3.0,229.13,0.0,21.63,24/08/2025,Fone Premium,Eletrônicos,373.36,Pedro  Santos,RJ,cliente69@email.com
603,72,147,2025-08-25,6.0,321.47,0.0,12.77,25/08/2025,Romance Premium,Vestuário,167.44,João Silva,SP,cliente147@email.com
604,69,162,2025-08-26,1.0,122.26,0.0,44.22,26/08/2025,Carregador Pro,Livros,291.54,Pedro  Santos,ES,cliente162@email.com
605,57,227,2025-08-27,1.0,556.31,20.0,5.63,27/08/2025,Mesa,Casa,212.79,Ana Paula,RJ,cliente227@email.com
606,26,230,2025-08-28,2.0,46.3,0.0,33.99,28/08/2025,Ficção Científica,Livros,497.3,Pedro  Santos,SP,cliente230@email.com
607,6,178,2025-08-29,2.0,272.47,15.0,13.01,29/08/2025,Calça Jeans,Eletrônicos,361.87,Maria Souza,RJ,cliente178@email.com
608,16,56,2025-08-30,4.0,630.66,5.0,23.78,30/08/2025,Camiseta,Vestuário,220.03,Maria Souza,MG,cliente56@email.com
609,60,78,2025-10-30,0.0,470.63,0.0,14.97,30/10/2025,Camiseta,Eletrônicos,45.39,Carlos José,RJ,cliente78@email.com
610,12,270,2025-09-01,1.0,534.4,15.0,16.16,01/09/2025,Carregador,Vestuário,296.99,Carlos José,MG,cliente270@email.com
611,75,206,2025-09-02,4.0,39.91,10.0,13.02,02/09/2025,Cadeira Pro,Eletrônicos,420.27,Ana Paula,RJ,cliente206@email.com
612,3,281,2025-09-03,1.0,685.91,20.0,37.64,03/09/2025,Arroz,Eletrônicos,93.52,João Silva,MG,cliente281@email.com
613,63,228,2025-09-04,3.0,77.74,10.0,18.29,04/09/2025,Romance,Livros,101.17,,,
614,64,239,2025-09-05,4.0,488.1,15.0,36.32,05/09/2025,Fone,Livros,40.12,Pedro  Santos,MG,cliente239@email.com
615,62,288,2025-09-06,6.0,330.1,0.0,22.8,06/09/2025,Calça Jeans,Alimentos,315.81,João Silva,SP,cliente288@email.com
616,6,82,2025-11-06,2.0,254.59,0.0,27.36,06/11/2025,Calça Jeans,Eletrônicos,361.87,Carlos José,SP,cliente82@email.com
617,19,250,2025-09-08,2.0,519.09,10.0,27.16,08/09/2025,Romance,Vestuário,336.12,Maria Souza,SP,cliente250@email.com
618,18,193,2025-09-09,3.0,462.29,5.0,48.79,09/09/2025,Camiseta Premium,Alimentos,324.33,Carlos José,SP,cliente193@email.com
619,80,106,2025-09-10,3.0,107.0,5.0,18.35,10/09/2025,Carregador,Eletrônicos,270.86,João Silva,ES,cliente106@email.com
620,43,189,2025-09-11,3.0,397.86,5.0,10.38,11/09/2025,Carregador,Vestuário,422.89,Ana Paula,SP,cliente189@email.com
621,73,276,2025-09-12,3.0,494.94,0.0,45.59,12/09/2025,Romance,Casa,81.75,Maria Souza,MG,cliente276@email.com
622,3,74,2025-09-13,3.0,276.36,10.0,8.74,13/09/2025,Arroz,Eletrônicos,93.52,João Silva,SP,cliente74@email.com
623,72,10,2025-09-14,2.0,545.02,0.0,41.72,14/09/2025,Romance Premium,Vestuário,167.44,,,
624,38,123,2026-09-15,5.0,11.8,0.0,7.51,15/09/2026,Ficção Científica,Alimentos,99.5,,,
625,68,216,2025-09-16,2.0,486.56,0.0,32.94,16/09/2025,Cadeira,Casa,18.67,,,
626,76,290,2025-09-17,1.0,143.11,0.0,7.53,17/09/2025,Cadeira,Vestuário,430.9,Pedro  Santos,RJ,cliente290@email.com
627,44,40,2025-09-18,3.0,404.99,0.0,46.15,18/09/2025,Fone,Vestuário,465.36,João Silva,SP,cliente40@email.com
628,80,193,2025-09-19,4.0,204.93,5.0,28.25,19/09/2025,Carregador,Eletrônicos,270.86,Carlos José,SP,cliente193@email.com
629,63,127,2025-09-20,2.0,389.53,0.0,16.46,20/09/2025,Romance,Livros,101.17,João Silva,SP,cliente127@email.com
630,42,289,2025-09-21,2.0,395.75,0.0,7.02,21/09/2025,Cadeira Pro,Casa,200.37,,,
631,64,71,2025-10-22,2.0,592.38,15.0,18.56,22/10/2025,Fone,Livros,40.12,Ana Paula,RJ,cliente71@email.com
632,54,137,2025-10-23,3.0,544.19,5.0,35.25,23/10/2025,Fone,Vestuário,355.91,Ana Paula,MG,cliente137@email.com
633,78,144,2025-09-24,1.0,571.81,5.0,19.25,24/09/2025,Cadeira,Vestuário,24.22,Carlos José,RJ,cliente144@email.com
634,77,299,2025-11-24,2.0,338.84,15.0,12.3,24/11/2025,Feijão,Vestuário,128.87,Ana Paula,MG,cliente299@email.com
635,71,269,2025-09-26,0.0,507.67,0.0,28.87,26/09/2025,Fone,Alimentos,337.65,Pedro  Santos,MG,cliente269@email.com
636,76,139,2025-09-27,2.0,154.45,10.0,20.89,27/09/2025,Cadeira,Vestuário,430.9,Ana Paula,ES,cliente139@email.com
637,37,52,2025-09-28,2.0,157.63,15.0,8.29,28/09/2025,Notebook,Eletrônicos,156.32,João Silva,ES,cliente52@email.com
638,4,17,2025-08-30,2.0,87.9,10.0,7.7,30/08/2025,Camiseta,Eletrônicos,186.4,Carlos José,SP,cliente17@email.com
639,2,165,2025-09-30,3.0,577.7,5.0,35.37,30/09/2025,Fone Pro,Eletrônicos,249.48,Ana Paula,RJ,cliente165@email.com
640,44,13,2025-10-01,2.0,429.95,5.0,48.73,01/10/2025,Fone,Vestuário,465.36,Maria Souza,SP,cliente13@email.com
641,67,190,2025-10-02,3.0,181.49,0.0,11.65,02/10/2025,Mesa Pro,Livros,443.88,Ana Paula,MG,cliente190@email.com
642,68,264,2025-10-03,2.0,480.06,10.0,38.66,03/10/2025,Cadeira,Casa,18.67,Ana Paula,SP,cliente264@email.com
643,76,221,2025-10-04,5.0,699.08,15.0,4.38,04/10/2025,Cadeira,Vestuário,430.9,Carlos José,SP,cliente221@email.com
644,74,104,2025-10-05,0.0,611.86,10.0,19.08,05/10/2025,Smartphone,Casa,491.01,Carlos José,ES,cliente104@email.com
645,62,198,2025-10-06,4.0,138.78,10.0,25.33,06/10/2025,Calça Jeans,Alimentos,315.81,Pedro  Santos,MG,cliente198@email.com
646,1,300,2025-10-07,2.0,395.62,10.0,13.44,07/10/2025,Romance Pro,Eletrônicos,13.95,João Silva,SP,cliente300@email.com
649,9,249,2025-10-10,2.0,455.07,5.0,47.22,10/10/2025,Feijão,Alimentos,256.86,Ana Paula,SP,cliente249@email.com
650,53,256,2025-10-11,1.0,554.28,0.0,5.03,11/10/2025,Carregador,Casa,72.63,Carlos José,ES,cliente256@email.com
651,73,42,2025-10-12,1.0,595.27,0.0,13.59,12/10/2025,Romance,Casa,81.75,Maria Souza,MG,cliente42@email.com
652,59,202,2025-10-13,2.0,509.72,0.0,48.96,13/10/2025,Mesa,Livros,307.7,Maria Souza,SP,cliente202@email.com
653,9,244,2025-10-14,1.0,23.81,20.0,13.52,14/10/2025,Feijão,Alimentos,256.86,Ana Paula,RJ,cliente244@email.com
654,12,157,2025-09-15,5.0,70.35,0.0,34.64,15/09/2025,Carregador,Vestuário,296.99,,,
655,41,286,2025-10-16,3.0,467.71,0.0,12.67,16/10/2025,Smartphone,Eletrônicos,189.48,Carlos José,SP,cliente286@email.com
656,15,282,2025-10-17,2.0,348.29,0.0,17.82,17/10/2025,Carregador,Eletrônicos,453.52,João Silva,SP,cliente282@email.com
657,66,238,2025-10-18,3.0,364.81,10.0,9.56,18/10/2025,Feijão Premium,Livros,30.13,Carlos José,ES,cliente238@email.com
658,75,19,2025-10-19,2.0,457.16,0.0,42.82,19/10/2025,Cadeira Pro,Eletrônicos,420.27,João Silva,SP,cliente19@email.com
659,11,53,2025-10-20,2.0,106.85,5.0,44.13,20/10/2025,Carregador,Vestuário,128.98,Carlos José,RJ,cliente53@email.com
660,8,85,2025-10-21,1.0,437.82,0.0,14.85,21/10/2025,Notebook,Alimentos,273.56,Pedro  Santos,SP,cliente85@email.com
661,55,273,2025-10-22,7.0,554.99,15.0,41.18,22/10/2025,Camiseta,Eletrônicos,278.65,Carlos José,SP,cliente273@email.com
662,6,213,2025-10-23,2.0,227.77,0.0,17.91,23/10/2025,Calça Jeans,Eletrônicos,361.87,João Silva,SP,cliente213@email.com
663,53,104,2026-10-24,4.0,384.35,0.0,4.95,24/10/2026,Carregador,Casa,72.63,Carlos José,ES,cliente104@email.com
664,20,192,2025-11-24,6.0,75.34,5.0,37.9,24/11/2025,Romance,Vestuário,432.76,Pedro  Santos,SP,cliente192@email.com
665,39,177,2025-10-26,3.0,488.23,10.0,29.82,26/10/2025,Carregador,Livros,137.9,Maria Souza,RJ,cliente177@email.com
666,72,147,2025-10-27,1.0,170.55,5.0,13.72,27/10/2025,Romance Premium,Vestuário,167.44,João Silva,SP,cliente147@email.com
667,34,81,2025-11-27,2.0,74.66,0.0,12.65,27/11/2025,Ficção Científica,Alimentos,288.28,Maria Souza,MG,cliente81@email.com
668,57,193,2025-10-29,1.0,79.18,5.0,48.78,29/10/2025,Mesa,Casa,212.79,Carlos José,SP,cliente193@email.com
669,19,37,2025-10-30,0.0,365.29,0.0,43.13,30/10/2025,Romance,Vestuário,336.12,Maria Souza,MG,cliente37@email.com
670,71,154,2025-10-01,1.0,92.51,15.0,40.49,01/10/2025,Fone,Alimentos,337.65,Carlos José,SP,cliente154@email.com
671,31,130,2025-11-01,4.0,372.32,0.0,6.4,01/11/2025,Notebook Pro,,476.77,Pedro  Santos,MG,cliente130@email.com
672,40,59,2025-11-02,4.0,344.76,5.0,37.76,02/11/2025,Cadeira,Vestuário,245.21,Pedro  Santos,SP,cliente59@email.com
673,14,224,2025-10-04,6.0,533.23,5.0,10.73,04/10/2025,Mesa,Vestuário,245.94,Carlos José,SP,cliente224@email.com
674,37,249,2025-11-04,1.0,20.84,5.0,48.87,04/11/2025,Notebook,Eletrônicos,156.32,Ana Paula,SP,cliente249@email.com
675,44,240,2025-11-05,5.0,87.5,15.0,2.6,05/11/2025,Fone,Vestuário,465.36,João Silva,RJ,cliente240@email.com
676,9,293,2025-11-06,7.0,423.85,10.0,17.61,06/11/2025,Feijão,Alimentos,256.86,João Silva,SP,cliente293@email.com
677,58,287,2026-01-06,2.0,123.74,10.0,21.43,06/01/2026,Romance,Alimentos,131.82,Maria Souza,MG,cliente287@email.com
678,20,204,2026-01-07,2.0,485.1,5.0,41.21,07/01/2026,Romance,Vestuário,432.76,Maria Souza,ES,cliente204@email.com
679,50,99,2025-12-09,1.0,579.33,0.0,38.31,09/12/2025,Notebook,Alimentos,151.17,Carlos José,RJ,cliente99@email.com
680,20,176,2025-11-10,3.0,80.14,5.0,18.75,10/11/2025,Romance,Vestuário,432.76,Pedro  Santos,RJ,cliente176@email.com
681,36,262,2025-12-11,4.0,529.55,0.0,28.28,11/12/2025,Ficção Científica Pro,Vestuário,42.3,João Silva,SP,cliente262@email.com
682,27,271,2026-11-12,3.0,7.01,0.0,41.78,12/11/2026,Smartphone,Vestuário,237.62,Maria Souza,MG,cliente271@email.com
683,72,143,2025-11-13,2.0,259.65,10.0,0.91,13/11/2025,Romance Premium,Vestuário,167.44,Carlos José,MG,cliente143@email.com
684,32,189,2026-11-14,2.0,312.2,0.0,40.11,14/11/2026,Notebook,Eletrônicos,168.72,Ana Paula,SP,cliente189@email.com
685,1,272,2026-01-14,2.0,210.37,0.0,47.34,14/01/2026,Romance Pro,Eletrônicos,13.95,Pedro  Santos,MG,cliente272@email.com
686,17,20,2025-11-16,4.0,17.04,5.0,1.6,16/11/2025,Calça Jeans,Alimentos,178.29,Carlos José,SP,cliente20@email.com
687,9,300,2025-11-17,6.0,400.83,20.0,2.28,17/11/2025,Feijão,Alimentos,256.86,João Silva,SP,cliente300@email.com
688,45,46,2025-11-18,1.0,147.86,10.0,17.23,18/11/2025,Ficção Científica,Livros,39.86,Maria Souza,SP,cliente46@email.com
689,66,95,2025-11-19,5.0,506.63,20.0,4.39,19/11/2025,Feijão Premium,Livros,30.13,Ana Paula,RJ,cliente95@email.com
690,32,64,2025-11-20,0.0,459.15,10.0,23.96,20/11/2025,Notebook,Eletrônicos,168.72,Ana Paula,SP,cliente64@email.com
691,45,131,2025-11-21,4.0,378.11,0.0,36.44,21/11/2025,Ficção Científica,Livros,39.86,João Silva,SP,cliente131@email.com
692,9,9,2026-01-21,4.0,533.04,0.0,28.34,21/01/2026,Feijão,Alimentos,256.86,Ana Paula,RJ,cliente9@email.com
693,30,203,2025-10-24,5.0,290.26,0.0,9.82,24/10/2025,Calça Jeans,Livros,375.12,Ana Paula,MG,cliente203@email.com
694,38,298,2025-12-24,1.0,325.97,5.0,32.74,24/12/2025,Ficção Científica,Alimentos,99.5,Carlos José,SP,cliente298@email.com
695,60,174,2025-11-25,5.0,342.86,0.0,34.24,25/11/2025,Camiseta,Eletrônicos,45.39,João Silva,RJ,cliente174@email.com
696,1,73,2025-11-26,2.0,606.45,10.0,46.62,26/11/2025,Romance Pro,Eletrônicos,13.95,João Silva,SP,cliente73@email.com
697,5,84,2025-11-27,2.0,676.57,10.0,7.34,27/11/2025,Fone Premium,Eletrônicos,373.36,Maria Souza,ES,cliente84@email.com
698,63,59,2025-11-28,6.0,457.76,0.0,34.62,28/11/2025,Romance,Livros,101.17,Pedro  Santos,SP,cliente59@email.com
699,36,21,2025-12-29,1.0,79.13,0.0,45.57,29/12/2025,Ficção Científica Pro,Vestuário,42.3,Carlos José,MG,cliente21@email.com
700,65,157,2026-11-30,3.0,680.63,0.0,25.08,30/11/2026,Romance,Vestuário,201.41,,,
701,78,61,2025-12-01,5.0,660.7,10.0,18.09,01/12/2025,Cadeira,Vestuário,24.22,Ana Paula,SP,cliente61@email.com
702,73,64,2026-12-02,3.0,102.86,5.0,8.54,02/12/2026,Romance,Casa,81.75,Ana Paula,SP,cliente64@email.com
703,24,168,2026-02-01,0.0,203.37,0.0,43.34,01/02/2026,Calça Jeans,Vestuário,385.43,Maria Souza,SP,cliente168@email.com
704,4,203,2025-12-04,4.0,436.5,20.0,19.71,04/12/2025,Camiseta,Eletrônicos,186.4,Ana Paula,MG,cliente203@email.com
705,78,129,2026-02-03,2.0,484.79,5.0,46.24,03/02/2026,Cadeira,Vestuário,24.22,Pedro  Santos,SP,cliente129@email.com
706,68,245,2025-12-06,1.0,8.86,5.0,42.39,06/12/2025,Cadeira,Casa,18.67,Ana Paula,SP,cliente245@email.com
707,25,106,2025-12-07,6.0,163.4,10.0,18.83,07/12/2025,Carregador,Eletrônicos,26.58,João Silva,ES,cliente106@email.com
708,74,122,2025-12-08,5.0,76.58,15.0,28.7,08/12/2025,Smartphone,Casa,491.01,Pedro  Santos,MG,cliente122@email.com
709,7,182,2025-12-09,3.0,190.81,10.0,1.36,09/12/2025,Camiseta,Eletrônicos,157.49,Pedro  Santos,MG,cliente182@email.com
710,13,103,2025-12-10,3.0,61.99,5.0,13.16,10/12/2025,Fone,Vestuário,489.55,João Silva,SP,cliente103@email.com
711,68,261,2025-12-11,2.0,9.39,0.0,35.51,11/12/2025,Cadeira,Casa,18.67,,,
712,43,113,2025-12-12,2.0,462.05,15.0,33.9,12/12/2025,Carregador,Vestuário,422.89,Pedro  Santos,SP,cliente113@email.com
713,57,70,2025-12-13,2.0,315.09,5.0,17.67,13/12/2025,Mesa,Casa,212.79,Carlos José,SP,cliente70@email.com
714,36,160,2025-12-14,2.0,250.4,10.0,40.43,14/12/2025,Ficção Científica Pro,Vestuário,42.3,Pedro  Santos,SP,cliente160@email.com
715,14,240,2025-12-15,0.0,31.53,20.0,11.79,15/12/2025,Mesa,Vestuário,245.94,João Silva,RJ,cliente240@email.com
716,72,11,2025-12-16,8.0,563.46,0.0,23.06,16/12/2025,Romance Premium,Vestuário,167.44,João Silva,ES,cliente11@email.com
717,27,138,2025-12-17,3.0,212.41,0.0,23.63,17/12/2025,Smartphone,Vestuário,237.62,João Silva,RJ,cliente138@email.com
718,37,167,2025-12-18,2.0,190.85,0.0,17.04,18/12/2025,Notebook,Eletrônicos,156.32,Maria Souza,ES,cliente167@email.com
719,71,247,2025-12-19,3.0,65.85,0.0,47.73,19/12/2025,Fone,Alimentos,337.65,Maria Souza,MG,cliente247@email.com
720,76,31,2025-12-20,4.0,85.39,15.0,34.83,20/12/2025,Cadeira,Vestuário,430.9,Carlos José,SP,cliente31@email.com
721,25,12,2025-12-21,3.0,141.65,0.0,26.96,21/12/2025,Carregador,Eletrônicos,26.58,Maria Souza,SP,cliente12@email.com
722,67,243,2026-01-21,5.0,351.47,0.0,25.53,21/01/2026,Mesa Pro,Livros,443.88,Maria Souza,SP,cliente243@email.com
723,4,108,2025-12-23,6.0,27.26,0.0,7.96,23/12/2025,Camiseta,Eletrônicos,186.4,Maria Souza,ES,cliente108@email.com
724,79,194,2025-12-24,3.0,403.04,0.0,18.61,24/12/2025,Smartphone,Casa,155.12,Ana Paula,SP,cliente194@email.com
725,74,133,2025-11-25,4.0,346.1,0.0,33.64,25/11/2025,Smartphone,Casa,491.01,Ana Paula,RJ,cliente133@email.com
726,16,281,2026-02-24,5.0,51.41,0.0,46.23,24/02/2026,Camiseta,Vestuário,220.03,João Silva,MG,cliente281@email.com
727,19,291,2026-12-27,3.0,288.26,10.0,40.82,27/12/2026,Romance,Vestuário,336.12,João Silva,SP,cliente291@email.com
728,29,163,2026-02-26,2.0,602.92,0.0,15.02,26/02/2026,Feijão,Vestuário,442.33,Pedro  Santos,ES,cliente163@email.com
729,51,278,2025-12-29,1.0,95.71,0.0,21.7,29/12/2025,Romance,Eletrônicos,164.66,Pedro  Santos,ES,cliente278@email.com
731,58,96,2025-12-31,2.0,55.8,15.0,5.11,31/12/2025,Romance,Alimentos,131.82,Maria Souza,RJ,cliente96@email.com
732,44,223,2026-01-01,3.0,24.23,0.0,23.51,01/01/2026,Fone,Vestuário,465.36,Carlos José,RJ,cliente223@email.com
733,16,237,2026-01-02,3.0,576.19,0.0,26.51,02/01/2026,Camiseta,Vestuário,220.03,João Silva,SP,cliente237@email.com
734,65,117,2026-01-03,4.0,99.58,10.0,13.2,03/01/2026,Romance,Vestuário,201.41,Carlos José,SP,cliente117@email.com
735,2,192,2026-01-04,3.0,492.82,0.0,32.14,04/01/2026,Fone Pro,Eletrônicos,249.48,Pedro  Santos,SP,cliente192@email.com
736,56,276,2026-02-04,4.0,288.54,0.0,35.17,04/02/2026,Camiseta Pro,Casa,151.77,Maria Souza,MG,cliente276@email.com
737,79,106,2026-02-05,2.0,447.36,0.0,14.96,05/02/2026,Smartphone,Casa,155.12,João Silva,ES,cliente106@email.com
738,28,4,2026-01-07,3.0,377.05,0.0,37.92,07/01/2026,Ficção Científica Pro,Casa,143.38,Maria Souza,SP,cliente4@email.com
739,65,18,2026-03-09,2.0,616.62,5.0,10.28,09/03/2026,Romance,Vestuário,201.41,Carlos José,SP,cliente18@email.com
740,5,20,2026-01-09,2.0,414.85,20.0,27.21,09/01/2026,Fone Premium,Eletrônicos,373.36,Carlos José,SP,cliente20@email.com
741,22,122,2026-03-11,4.0,19.43,15.0,40.21,11/03/2026,Notebook,Alimentos,252.1,Pedro  Santos,MG,cliente122@email.com
742,13,137,2026-01-11,4.0,310.13,5.0,26.85,11/01/2026,Fone,Vestuário,489.55,Ana Paula,MG,cliente137@email.com
743,65,80,2025-12-13,3.0,89.04,5.0,45.4,13/12/2025,Romance,Vestuário,201.41,Ana Paula,SP,cliente80@email.com
744,16,154,2026-01-13,0.0,573.91,10.0,2.93,13/01/2026,Camiseta,Vestuário,220.03,Carlos José,SP,cliente154@email.com
745,64,25,2026-01-14,2.0,539.14,5.0,29.42,14/01/2026,Fone,Livros,40.12,Maria Souza,ES,cliente25@email.com
746,32,169,2026-01-15,1.0,463.48,0.0,28.09,15/01/2026,Notebook,Eletrônicos,168.72,Ana Paula,MG,cliente169@email.com
747,80,59,2026-01-16,5.0,464.68,10.0,33.02,16/01/2026,Carregador,Eletrônicos,270.86,Pedro  Santos,SP,cliente59@email.com
748,51,41,2026-01-17,2.0,696.47,20.0,41.67,17/01/2026,Romance,Eletrônicos,164.66,Carlos José,SP,cliente41@email.com
749,79,38,2026-01-18,0.0,219.28,0.0,36.29,18/01/2026,Smartphone,Casa,155.12,,,
750,58,117,2026-01-19,1.0,101.22,15.0,39.51,19/01/2026,Romance,Alimentos,131.82,Carlos José,SP,cliente117@email.com
751,46,275,2026-01-20,4.0,67.11,5.0,14.44,20/01/2026,Smartphone,Alimentos,108.41,Maria Souza,SP,cliente275@email.com
754,76,3,2026-01-23,2.0,466.88,10.0,27.67,23/01/2026,Cadeira,Vestuário,430.9,Maria Souza,RJ,cliente3@email.com
755,60,293,2026-01-24,4.0,411.42,15.0,48.06,24/01/2026,Camiseta,Eletrônicos,45.39,João Silva,SP,cliente293@email.com
756,65,16,2026-01-25,5.0,70.18,10.0,9.34,25/01/2026,Romance,Vestuário,201.41,João Silva,SP,cliente16@email.com
757,55,265,2026-02-25,2.0,249.92,0.0,17.56,25/02/2026,Camiseta,Eletrônicos,278.65,Carlos José,ES,cliente265@email.com
758,57,239,2026-01-27,3.0,359.32,0.0,28.64,27/01/2026,Mesa,Casa,212.79,Pedro  Santos,MG,cliente239@email.com
759,71,263,2025-12-29,4.0,170.38,5.0,43.4,29/12/2025,Fone,Alimentos,337.65,Carlos José,ES,cliente263@email.com
760,73,134,2026-03-30,4.0,229.67,5.0,46.47,30/03/2026,Romance,Casa,81.75,Carlos José,SP,cliente134@email.com
761,26,213,2026-01-30,2.0,338.0,5.0,16.8,30/01/2026,Ficção Científica,Livros,497.3,João Silva,SP,cliente213@email.com
762,12,15,2026-01-31,6.0,74.23,0.0,3.36,31/01/2026,Carregador,Vestuário,296.99,,,
763,71,129,2026-04-02,3.0,16.19,10.0,21.08,02/04/2026,Fone,Alimentos,337.65,Pedro  Santos,SP,cliente129@email.com
764,46,122,2026-03-04,1.0,38.04,5.0,19.72,04/03/2026,Smartphone,Alimentos,108.41,Pedro  Santos,MG,cliente122@email.com
765,47,241,2026-02-03,4.0,497.42,0.0,49.32,03/02/2026,Mesa,Alimentos,337.22,Pedro  Santos,MG,cliente241@email.com
766,79,115,2026-02-04,1.0,328.12,0.0,21.55,04/02/2026,Smartphone,Casa,155.12,Maria Souza,MG,cliente115@email.com
767,38,197,2026-03-07,4.0,541.55,10.0,15.29,07/03/2026,Ficção Científica,Alimentos,99.5,Maria Souza,SP,cliente197@email.com
768,21,222,2026-02-06,2.0,548.22,15.0,18.27,06/02/2026,Cadeiranan,,118.94,Carlos José,SP,cliente222@email.com
770,2,80,2026-02-08,2.0,311.9,5.0,41.08,08/02/2026,Fone Pro,Eletrônicos,249.48,Ana Paula,SP,cliente80@email.com
771,72,263,2026-02-09,3.0,718.45,0.0,4.05,09/02/2026,Romance Premium,Vestuário,167.44,Carlos José,ES,cliente263@email.com
772,70,135,2026-04-11,6.0,203.25,0.0,15.83,11/04/2026,Carregador,Alimentos,222.04,João Silva,SP,cliente135@email.com
773,33,242,2026-02-11,2.0,435.13,0.0,48.32,11/02/2026,Calça Jeans,Vestuário,278.62,Ana Paula,SP,cliente242@email.com
774,6,270,2026-02-12,4.0,486.52,5.0,7.66,12/02/2026,Calça Jeans,Eletrônicos,361.87,Carlos José,MG,cliente270@email.com
775,37,287,2026-02-13,1.0,552.98,0.0,37.13,13/02/2026,Notebook,Eletrônicos,156.32,Maria Souza,MG,cliente287@email.com
776,14,50,2026-02-14,0.0,46.6,5.0,17.82,14/02/2026,Mesa,Vestuário,245.94,Pedro  Santos,SP,cliente50@email.com
777,37,189,2026-02-15,1.0,464.94,20.0,29.09,15/02/2026,Notebook,Eletrônicos,156.32,Ana Paula,SP,cliente189@email.com
778,8,297,2026-02-16,3.0,349.41,10.0,4.98,16/02/2026,Notebook,Alimentos,273.56,João Silva,SP,cliente297@email.com
779,77,14,2026-02-17,3.0,182.14,10.0,15.32,17/02/2026,Feijão,Vestuário,128.87,João Silva,RJ,cliente14@email.com
780,13,232,2026-03-20,3.0,147.05,0.0,25.04,20/03/2026,Fone,Vestuário,489.55,Ana Paula,SP,cliente232@email.com
781,40,261,2026-02-19,4.0,213.51,0.0,11.59,19/02/2026,Cadeira,Vestuário,245.21,,,
782,58,192,2026-02-20,4.0,333.08,0.0,27.09,20/02/2026,Romance,Alimentos,131.82,Pedro  Santos,SP,cliente192@email.com
783,18,203,2026-02-21,3.0,550.76,0.0,10.99,21/02/2026,Camiseta Premium,Alimentos,324.33,Ana Paula,MG,cliente203@email.com
785,38,113,2026-03-25,3.0,192.3,15.0,45.22,25/03/2026,Ficção Científica,Alimentos,99.5,Pedro  Santos,SP,cliente113@email.com
786,32,36,2026-02-24,5.0,672.87,0.0,4.27,24/02/2026,Notebook,Eletrônicos,168.72,Maria Souza,SP,cliente36@email.com
787,66,79,2026-02-25,4.0,678.18,0.0,10.83,25/02/2026,Feijão Premium,Livros,30.13,Carlos José,MG,cliente79@email.com
788,77,275,2026-02-26,1.0,51.74,15.0,42.22,26/02/2026,Feijão,Vestuário,128.87,Maria Souza,SP,cliente275@email.com
789,25,278,2026-03-29,1.0,361.68,0.0,31.58,29/03/2026,Carregador,Eletrônicos,26.58,Pedro  Santos,ES,cliente278@email.com
790,58,162,2026-04-29,1.0,201.13,20.0,3.94,29/04/2026,Romance,Alimentos,131.82,Pedro  Santos,ES,cliente162@email.com
791,75,17,2026-03-01,2.0,229.0,0.0,24.32,01/03/2026,Cadeira Pro,Eletrônicos,420.27,Carlos José,SP,cliente17@email.com
793,66,17,2026-04-02,3.0,259.95,0.0,9.95,02/04/2026,Feijão Premium,Livros,30.13,Carlos José,SP,cliente17@email.com
794,30,202,2026-03-04,2.0,541.01,0.0,47.03,04/03/2026,Calça Jeans,Livros,375.12,Maria Souza,SP,cliente202@email.com
795,34,210,2026-03-05,3.0,41.72,0.0,38.08,05/03/2026,Ficção Científica,Alimentos,288.28,Pedro  Santos,SP,cliente210@email.com
796,69,78,2026-03-06,4.0,326.77,0.0,34.81,06/03/2026,Carregador Pro,Livros,291.54,Carlos José,RJ,cliente78@email.com
797,48,56,2026-03-07,4.0,702.48,10.0,11.95,07/03/2026,Cadeira,Eletrônicos,182.53,Maria Souza,MG,cliente56@email.com
798,40,80,2026-05-07,4.0,565.91,10.0,5.93,07/05/2026,Cadeira,Vestuário,245.21,Ana Paula,SP,cliente80@email.com
799,51,58,2026-03-09,3.0,545.43,15.0,43.54,09/03/2026,Romance,Eletrônicos,164.66,Ana Paula,SP,cliente58@email.com
800,80,18,2026-03-10,3.0,121.89,0.0,0.29,10/03/2026,Carregador,Eletrônicos,270.86,Carlos José,SP,cliente18@email.com
801,13,208,2026-03-11,6.0,247.86,5.0,19.4,11/03/2026,Fone,Vestuário,489.55,João Silva,ES,cliente208@email.com
802,31,135,2026-03-12,2.0,463.89,10.0,13.88,12/03/2026,Notebook Pro,,476.77,João Silva,SP,cliente135@email.com
803,39,10,2026-03-13,4.0,300.26,0.0,28.52,13/03/2026,Carregador,Livros,137.9,,,
804,63,69,2026-03-14,3.0,190.09,0.0,12.53,14/03/2026,Romance,Livros,101.17,Pedro  Santos,RJ,cliente69@email.com
805,48,83,2026-03-15,2.0,8.38,10.0,15.56,15/03/2026,Cadeira,Eletrônicos,182.53,Pedro  Santos,MG,cliente83@email.com
806,48,109,2026-03-16,5.0,27.75,0.0,42.5,16/03/2026,Cadeira,Eletrônicos,182.53,Carlos José,RJ,cliente109@email.com
